Gene	TPM_average_ZT2	TPM_average_ZT4	TPM_average_ZT6	TPM_average_ZT8	TPM_average_ZT10	TPM_average_ZT12	TPM_average_ZT14	TPM_average_ZT16	TPM_average_ZT18	TPM_average_ZT20	TPM_average_ZT22	TPM_average_ZT24
AT5G25520	17.21428571	19	18.07142857	15.92857143	17.5	16.85714286	16.07142857	17.07142857	18	17.71428571	17.85714286	17.64285714
AT5G25540	44.07142857	46.07142857	49.21428571	47.71428571	49	48.42857143	53.5	53.92857143	53.21428571	53	51.42857143	53.92857143
AT5G25560	69.71428571	79.07142857	75.42857143	69.14285714	70.78571429	60.92857143	81.28571429	86.71428571	85.57142857	90.21428571	81.57142857	90
AT5G25570	8.642857143	9.714285714	11.21428571	11.42857143	10.85714286	11.07142857	12.28571429	13.5	13.21428571	11.92857143	12.14285714	11.21428571
AT5G25590	12.57142857	12.57142857	10.85714286	8.857142857	10.85714286	11.21428571	9.642857143	10.92857143	11.78571429	11	11.78571429	11.42857143
AT5G25610	195.5	183.9285714	186.9285714	155.2857143	132.0714286	114.2857143	75.85714286	80.92857143	83.78571429	93.85714286	85.92857143	81.71428571
AT5G25620	6	5.285714286	6	4.857142857	5.285714286	5.785714286	NA	NA	5.714285714	NA	5.428571429	NA
AT5G25630	52.28571429	49.85714286	40.78571429	35.57142857	42.35714286	43.64285714	52.42857143	52.14285714	49.14285714	54.28571429	48.57142857	49.64285714
AT5G25752	33.5	35.64285714	36.07142857	31.28571429	34.07142857	33.42857143	35.07142857	35.78571429	33.42857143	31.85714286	30.78571429	30.42857143
AT5G25754	103.7857143	94.28571429	104.1428571	107.3571429	121.1428571	118.4285714	108.8571429	114.2857143	115.3571429	106.6428571	107.2857143	107
AT5G25760	44.42857143	48.57142857	55.42857143	60.28571429	62.5	58.5	58.14285714	61.35714286	61	57.71428571	53	49.92857143
AT5G25770	20.28571429	17.28571429	17.42857143	18.07142857	17.5	15.85714286	22.21428571	23.5	22.42857143	22.5	24.92857143	26.78571429
AT5G25780	50.35714286	48.07142857	52.5	53.78571429	60.64285714	58.92857143	51.78571429	53.14285714	53.21428571	48.5	47.92857143	47
AT5G25800	6.857142857	6.642857143	7.642857143	7.785714286	8.857142857	7.714285714	8.428571429	8.285714286	8.928571429	8.5	9.142857143	8.285714286
AT5G25810	18.28571429	19.21428571	20.78571429	19	16.78571429	13.92857143	13.28571429	16.35714286	15.85714286	11.78571429	11.5	12.78571429
AT5G25820	5.428571429	6.071428571	7.285714286	6.642857143	6.285714286	4.857142857	5.142857143	5.642857143	5.642857143	5.571428571	5.928571429	6.142857143
AT5G25830	6.142857143	5.571428571	5.714285714	5.5	5.5	5.285714286	6.071428571	6.357142857	7.071428571	5.857142857	6.857142857	8.142857143
AT5G25840	20.5	23.07142857	23.92857143	25.21428571	29	32.21428571	28.07142857	31.71428571	31.35714286	33.85714286	31.64285714	27.21428571
AT5G25890	57.5	46.21428571	41.64285714	46.42857143	54.28571429	55.85714286	48.57142857	51	56.42857143	49.92857143	54.42857143	49.07142857
AT5G25900	22.64285714	26	26.28571429	22.71428571	19.35714286	16.42857143	24.21428571	27.21428571	29.21428571	26.35714286	29.85714286	29.64285714
AT5G25940	70.57142857	73.57142857	75.5	74.92857143	75.5	73.78571429	87.92857143	95.85714286	89.21428571	86.28571429	83.78571429	82.35714286
AT5G25980	276.0714286	378.4285714	285.9285714	250.5714286	265.7857143	325.9285714	314.7142857	274.1428571	260.8571429	266.7142857	358.5714286	252.4285714
AT5G26000	940.2857143	1069.571429	985.9285714	939.0714286	955	1113.785714	1028.857143	957.2857143	898.4285714	942.1428571	1100.357143	933.6428571
AT5G26010	10.42857143	14.42857143	18	19.5	15.21428571	11.5	10.21428571	9.928571429	9.357142857	9.214285714	9.428571429	11.5
AT5G26030	46.92857143	42.71428571	44	43.92857143	46.07142857	45.07142857	39.5	40.85714286	41.5	37.35714286	36.21428571	35
AT5G26110	18	16.5	18.07142857	19.92857143	21.42857143	21.42857143	20.42857143	20.07142857	19.78571429	18.28571429	18.5	17.92857143
AT5G26160	5.357142857	6.428571429	6.142857143	NA	5.714285714	5.5	5.285714286	5.928571429	6.357142857	6.357142857	6.142857143	5.785714286
AT5G26180	14.14285714	12.42857143	13	14	16.78571429	15.14285714	12.07142857	13.5	12.92857143	12	11.92857143	12.07142857
AT5G26200	4.785714286	5.428571429	NA	NA	NA	NA	NA	10.21428571	10.07142857	17.28571429	19.78571429	23.92857143
AT5G26210	49.28571429	45.71428571	40.64285714	34.64285714	34.5	40.35714286	38.85714286	45.21428571	43.14285714	41.85714286	44.42857143	51.57142857
AT5G26220	7.214285714	15	21.42857143	35.85714286	50.5	21.85714286	NA	4.857142857	NA	NA	NA	NA
AT5G26230	6.5	8.857142857	12.35714286	14.28571429	19.57142857	17.71428571	8.214285714	10	8.428571429	7.142857143	6.571428571	6.5
AT5G26240	15.21428571	19.14285714	21	18.14285714	17.28571429	14.42857143	15.85714286	19.07142857	19.85714286	19.5	18.71428571	18.92857143
AT5G26260	36.21428571	27.71428571	57.35714286	67	48.14285714	34.42857143	52.21428571	61.07142857	65.5	70.21428571	67.28571429	95.57142857
AT5G26270	18.5	19.42857143	21.42857143	21.14285714	17.78571429	12.14285714	13.71428571	14.28571429	16.28571429	16.78571429	11.57142857	18.14285714
AT5G26280	255.4285714	223.1428571	255.3571429	246.9285714	230.6428571	187.0714286	187.7142857	226.6428571	230.5	242.5	226.9285714	281.0714286
AT5G26290	13	15.5	22.28571429	23.35714286	17.21428571	13.28571429	13.78571429	15.42857143	12.85714286	12.85714286	10.14285714	11.64285714
AT5G26330	9.928571429	10.71428571	10	10.35714286	10	11.35714286	10	10.21428571	10.64285714	8.357142857	9.571428571	8.571428571
AT5G26340	5.5	8.142857143	17.71428571	32.28571429	23.14285714	11.85714286	12.21428571	11.57142857	10.57142857	8.571428571	7.285714286	5.428571429
AT5G26360	83.92857143	85.64285714	98.78571429	98.14285714	106.7857143	106.3571429	110.0714286	112.8571429	111.1428571	101.6428571	100.3571429	95.35714286
AT5G26570	13.5	19.71428571	47.92857143	85.07142857	127.1428571	112.3571429	85.78571429	76.35714286	69.92857143	63.85714286	51.14285714	25.92857143
AT5G26600	34.92857143	32.85714286	28.78571429	26.92857143	29.5	30.42857143	30.57142857	35.85714286	33.42857143	33.42857143	35	37.14285714
AT5G26610	21.14285714	21.92857143	21.35714286	18.78571429	19.64285714	19.64285714	19.07142857	20.07142857	19.92857143	17.92857143	17.5	17.42857143
AT5G26622	19.21428571	23.85714286	28.35714286	29.28571429	31.64285714	26.85714286	33	32.57142857	35.07142857	34.57142857	30.71428571	24.92857143
AT5G26660	5	5.071428571	6.214285714	6.071428571	5.785714286	NA	NA	NA	NA	NA	NA	5.785714286
AT5G26667	96.5	109.3571429	127	130.5714286	137.4285714	132.0714286	128.8571429	121.6428571	125.6428571	104	104.4285714	93.57142857
AT5G26670	14.07142857	17.71428571	19.5	14.14285714	12.35714286	12.35714286	9.5	11	11.57142857	10.85714286	12.42857143	10.57142857
AT5G26680	15.28571429	16.14285714	17.5	17.57142857	21.07142857	21.14285714	17.5	16.14285714	17.35714286	14.28571429	14.07142857	12.64285714
AT5G26710	42.64285714	40.35714286	43.21428571	40.92857143	45.35714286	43.64285714	41.07142857	42.78571429	41.64285714	35	35.64285714	34.71428571
AT5G26731	5.428571429	6.357142857	6.571428571	8.357142857	9	10.14285714	8.642857143	8.571428571	8.142857143	7.5	5.857142857	5.571428571
AT5G26740	28.5	23.21428571	24.5	23.92857143	22.64285714	20.28571429	32.21428571	28.28571429	28.5	31.57142857	30.92857143	38.71428571
AT5G26742	239.2857143	229	239.0714286	252.1428571	329.5	334.4285714	339.0714286	350.8571429	350.2857143	359.7142857	339.4285714	294.9285714
AT5G26749	6	6.571428571	7.571428571	6.928571429	8	8.285714286	9.857142857	10.71428571	10.28571429	9.214285714	7.642857143	7.5
AT5G26751	48.71428571	52.5	55.64285714	53.57142857	57.14285714	53.28571429	58.14285714	61.78571429	64.35714286	59.07142857	57.64285714	57
AT5G26760	14	14.14285714	14.14285714	13.57142857	15	14.92857143	18	18.85714286	18.14285714	19.57142857	19.5	19.57142857
AT5G26770	6.142857143	5.571428571	5.571428571	5.285714286	5.428571429	5.214285714	7.285714286	6.785714286	6.285714286	6.285714286	6.785714286	7.285714286
AT5G26780	50.92857143	49.42857143	50.57142857	45.57142857	50.57142857	49.21428571	42.5	45.28571429	46.21428571	38.64285714	39.42857143	37.5
AT5G26790	10.57142857	8.928571429	9.642857143	7.285714286	11	13.21428571	6.642857143	NA	5.785714286	NA	5.071428571	NA
AT5G26800	56.35714286	55.35714286	65.5	69.14285714	81.42857143	84.28571429	80.71428571	80.57142857	85.85714286	75.85714286	75.71428571	70.57142857
AT5G26820	82.28571429	67.28571429	60	53.21428571	57.14285714	54.57142857	67.35714286	67.07142857	71.71428571	82.64285714	83.64285714	79.28571429
AT5G26830	57.78571429	54.85714286	60.78571429	58.07142857	66.28571429	62.92857143	54.21428571	57.14285714	56.92857143	50.07142857	51.07142857	49.71428571
AT5G26850	20.92857143	24.42857143	24.78571429	23.07142857	25.28571429	22.92857143	27.85714286	26.92857143	29.64285714	26.78571429	28.42857143	27.57142857
AT5G26860	14.07142857	15.21428571	19.07142857	21.21428571	25.21428571	23.71428571	20.14285714	16.57142857	16.71428571	14.57142857	12.92857143	10.64285714
AT5G26880	28	23.14285714	31.57142857	39.85714286	48.35714286	51.78571429	57.92857143	65.07142857	68.14285714	64.28571429	59.78571429	51.5
AT5G26910	9.071428571	9.785714286	10.28571429	8.785714286	8.714285714	8.142857143	8.785714286	9.357142857	9.142857143	9.071428571	9	8.5
AT5G26940	22.35714286	23.28571429	23	23.42857143	24.57142857	27.42857143	24.92857143	26.71428571	26.07142857	23.07142857	23.28571429	19.92857143
AT5G26960	8.357142857	10.71428571	11.85714286	10.92857143	11.28571429	9.714285714	10	10.92857143	10.5	10.42857143	9.214285714	8.714285714
AT5G26980	8.642857143	11.57142857	11	10.07142857	10.07142857	9.642857143	12.14285714	12	12.07142857	13.07142857	12.28571429	13.5
AT5G26990	18.71428571	18.07142857	18.28571429	16.92857143	17.64285714	17.28571429	18.64285714	18.71428571	19.85714286	18.57142857	18.14285714	17.85714286
AT5G27030	13.78571429	14.42857143	13.64285714	12	13.42857143	13.85714286	15.28571429	14.85714286	13.21428571	10.5	10.71428571	9.642857143
AT5G27120	64.35714286	58.07142857	73.78571429	78.21428571	88.42857143	86.57142857	53.5	59.57142857	56.85714286	46.07142857	45.14285714	43.92857143
AT5G27150	49.14285714	43.78571429	38.57142857	33.78571429	39.85714286	42.21428571	44	51.42857143	53.21428571	56.78571429	57.57142857	59.5
AT5G27210	6.785714286	7	7.428571429	6.857142857	6.857142857	6.571428571	6.785714286	7.357142857	6.857142857	7.142857143	7.928571429	7.428571429
AT5G27270	9	9.571428571	9.428571429	8.428571429	10	9.142857143	9.071428571	11	11.35714286	11.71428571	11.5	10.5
AT5G27280	14	34.5	71.28571429	88.85714286	87.85714286	71.21428571	61.35714286	53.35714286	45.78571429	44.35714286	33.57142857	23.57142857
AT5G27290	37.07142857	45.85714286	47.14285714	42	47.07142857	48	57.5	54.21428571	49.28571429	47.21428571	46.35714286	40.71428571
AT5G27320	8.214285714	10	12.5	11.85714286	11	9.642857143	12.85714286	14.07142857	13.07142857	13.57142857	14	14.21428571
AT5G27330	14.21428571	14.57142857	18.85714286	18.85714286	20.5	18.5	12	13	12.78571429	11.21428571	10.28571429	10.35714286
AT5G27350	54.92857143	43.92857143	40.71428571	38	39.28571429	38.14285714	45.21428571	65.07142857	65.5	69.28571429	65.07142857	76.07142857
AT5G27360	23.14285714	15.92857143	12.92857143	7.428571429	5.428571429	5.428571429	NA	6.571428571	6.285714286	7.5	9.857142857	12.92857143
AT5G27380	44.78571429	53.57142857	84.21428571	103.4285714	109.2857143	93.21428571	145.2857143	115.3571429	102.8571429	95.21428571	78.71428571	63.71428571
AT5G27390	88.42857143	91.57142857	88.92857143	85	88.35714286	82.35714286	80.28571429	77.92857143	83.5	85.71428571	89.85714286	78
AT5G27395	20.07142857	20.28571429	25	26.42857143	31.64285714	31.5	22.21428571	22.64285714	23	19.5	17.78571429	16.78571429
AT5G27400	21.78571429	21.14285714	21.42857143	21.57142857	22.92857143	22.92857143	34.5	37.28571429	35.78571429	42.35714286	43.07142857	47.14285714
AT5G27410	12.42857143	11.92857143	11.85714286	10.21428571	10.71428571	10.35714286	10.57142857	12	12.78571429	12.5	13.07142857	13.42857143
AT5G27430	48.28571429	46.64285714	51.14285714	51	56.92857143	56.85714286	66.35714286	64.71428571	64.14285714	59.78571429	58.85714286	59.42857143
AT5G27450	31.57142857	31.85714286	34.5	35.21428571	36.92857143	34.78571429	37.57142857	37.28571429	38.64285714	37.5	37.07142857	37.71428571
AT5G27460	6.5	6.071428571	6.428571429	6	6.5	6.214285714	7.071428571	7.285714286	6.714285714	7.071428571	7	7.071428571
AT5G27470	97.21428571	91.78571429	97.71428571	97.07142857	103.9285714	103.7857143	101	97.85714286	98.5	89	89.21428571	88.57142857
AT5G27490	11.21428571	12.07142857	13.14285714	12.21428571	13.64285714	12.21428571	11.28571429	12.21428571	11.78571429	10.64285714	10.78571429	10.35714286
AT5G27520	11.28571429	14	15.5	16	15.21428571	14.71428571	18	15.64285714	17	16.78571429	16.57142857	16.64285714
AT5G27540	32.28571429	30.64285714	33.78571429	33.28571429	36	35.14285714	33.07142857	32.5	32.57142857	29.57142857	28.71428571	27.57142857
AT5G27550	7.714285714	9.714285714	10.92857143	9.285714286	9.857142857	9.5	9	7.571428571	7.714285714	5.785714286	6.357142857	5.285714286
AT5G27560	71.71428571	75.92857143	70.64285714	64.92857143	71.35714286	74.5	72.57142857	74.64285714	72.14285714	68.64285714	67.5	57.92857143
AT5G27600	17.07142857	16.07142857	15.92857143	15.35714286	16.35714286	16.28571429	20.5	23	22.28571429	22.5	22.14285714	24.21428571
AT5G27620	14.21428571	12.21428571	14.14285714	14.07142857	15.35714286	14.28571429	10.42857143	10.92857143	11.85714286	10.28571429	10.35714286	9.714285714
AT5G27640	69.71428571	65.78571429	70.14285714	72.21428571	78.71428571	75.28571429	71.28571429	70.07142857	70.92857143	64.14285714	63.5	62.64285714
AT5G27650	8.357142857	9.071428571	9	8.5	9.071428571	8.071428571	10	10.5	10.71428571	11.35714286	11.5	11.28571429
AT5G27660	36.5	27.57142857	29.85714286	27.35714286	27.28571429	24.35714286	22.5	25.71428571	24.14285714	19.35714286	19.5	20.07142857
AT5G27670	94	111	98.14285714	99	116.7142857	121.7857143	122.2142857	106.7142857	113.3571429	95.42857143	98.21428571	85.14285714
AT5G27690	6.071428571	6.142857143	5.357142857	NA	NA	NA	5.357142857	5.714285714	5.642857143	5.357142857	6.071428571	5.642857143
AT5G27700	480	421.9285714	439.3571429	469.8571429	503.1428571	539	525.5714286	543.0714286	532.9285714	483.7857143	480.7857143	475.7142857
AT5G27710	15.92857143	15.78571429	14.85714286	14.07142857	16.42857143	16.57142857	19.14285714	21.07142857	22.78571429	20.14285714	20.64285714	20.92857143
AT5G27720	52.5	52.92857143	59.28571429	58.21428571	61.21428571	64.57142857	64	63.42857143	59.78571429	56.14285714	54.28571429	56
AT5G27730	15.5	20.07142857	21.78571429	19.57142857	21.64285714	19.85714286	18.57142857	22.71428571	21.64285714	22.64285714	19.57142857	17.28571429
AT5G27740	28.57142857	28.07142857	29.71428571	28.07142857	31.64285714	30.85714286	32.71428571	31.5	32.71428571	31.85714286	31	29.14285714
AT5G27760	96.85714286	80.35714286	85.78571429	92.78571429	96.71428571	107.0714286	116.0714286	109.7857143	104.8571429	96.21428571	90.92857143	86.85714286
AT5G27770	304	280	307.3571429	331.7142857	354	385.0714286	344.8571429	339.3571429	327.7857143	288.3571429	283.3571429	280.2142857
AT5G27820	30.42857143	32.57142857	39.35714286	42.78571429	49.78571429	53.35714286	43.64285714	39.57142857	43	37.35714286	34.64285714	31.28571429
AT5G27830	10.85714286	13.35714286	13.85714286	13.57142857	14.07142857	13.92857143	17.78571429	17	17.28571429	16.5	17.21428571	16.71428571
AT5G27840	32.28571429	33.28571429	30.28571429	27.92857143	29.71428571	30.35714286	31.07142857	30.64285714	32	29.78571429	31.64285714	32.64285714
AT5G27850	635.3571429	600.3571429	665.6428571	735.3571429	798.7142857	884.6428571	814.1428571	786.7857143	782.2857143	682.5	676.5	653.7142857
AT5G27860	36.21428571	40.85714286	50.07142857	53.21428571	53.14285714	46.28571429	55.57142857	55.64285714	56.28571429	49.5	48.57142857	46.57142857
AT5G27889	5.5	8.214285714	NA	6.285714286	NA	9.785714286	11.71428571	NA	16.92857143	NA	10.92857143	15.78571429
AT5G27920	17.14285714	12.71428571	14.21428571	14.14285714	11.57142857	9.857142857	16.35714286	15.5	17.35714286	18.92857143	21	26.5
AT5G27930	7.571428571	14.5	22	25.42857143	27.14285714	20.92857143	7.857142857	8.071428571	9.071428571	8.142857143	8.142857143	7.714285714
AT5G27950	22.5	20.78571429	20.07142857	18.07142857	18.71428571	17.35714286	19.78571429	20.07142857	20.71428571	22.42857143	21.78571429	23.71428571
AT5G27970	13.21428571	15.92857143	17.42857143	15.64285714	16.5	13.92857143	14.57142857	14.14285714	14.64285714	14.28571429	13.92857143	12.85714286
AT5G27990	39.92857143	35.5	40.5	42.07142857	47.71428571	46.57142857	42	41.21428571	43.57142857	41.21428571	39.57142857	42.21428571
AT5G28020	42.14285714	52.5	53.85714286	43.35714286	30.78571429	22.28571429	28.07142857	39.5	44.78571429	50.21428571	53.92857143	64.14285714
AT5G28040	14.28571429	14.5	14.71428571	13.5	13.5	13.71428571	13.42857143	14.71428571	13.92857143	14.42857143	13.92857143	14.64285714
AT5G28050	174.8571429	147.4285714	126.4285714	115.9285714	123.2857143	132.5	151.2142857	155.1428571	145.6428571	156.0714286	154.5	176.3571429
AT5G28060	433.5	390.4285714	411.4285714	439.2857143	468.2142857	515	507.7142857	529.5	558.9285714	505.5	511.3571429	518
AT5G28150	17.35714286	17.71428571	15.78571429	14.42857143	16.07142857	17.28571429	15	15.92857143	16.85714286	14.42857143	14.64285714	15.14285714
AT5G28220	10.92857143	11.64285714	13.14285714	13.14285714	13.85714286	12.71428571	13.14285714	13.5	13.64285714	12.21428571	11.78571429	12.57142857
AT5G28290	11.78571429	16.42857143	19.28571429	17.5	18.21428571	17.42857143	16.92857143	17.64285714	16.21428571	13	11.57142857	10.35714286
AT5G28300	18.14285714	23.28571429	26.5	23	26.42857143	25.85714286	24.28571429	22.85714286	23.28571429	17.71428571	15.64285714	17.71428571
AT5G28500	166.3571429	173.9285714	165.3571429	154.1428571	182.0714286	187.6428571	131.9285714	125.8571429	129.5714286	124.4285714	119.6428571	99
AT5G28540	197.6428571	205.8571429	240	264.5	325.2142857	301.5	193.2857143	222.6428571	217.7142857	172.8571429	183.3571429	196.7857143
AT5G28640	16.92857143	16.28571429	16.28571429	14.14285714	14.5	14.85714286	13.85714286	13.14285714	15.92857143	11.92857143	14.78571429	14.07142857
AT5G28740	22.07142857	21.07142857	21.92857143	21.07142857	23.42857143	22.85714286	21.42857143	21.78571429	22.21428571	21.14285714	20.71428571	21.28571429
AT5G28750	330	348.8571429	320.4285714	290.8571429	277.8571429	267.7857143	269.5714286	270.8571429	281.4285714	289.7142857	303.3571429	295.9285714
AT5G28770	32.64285714	21.92857143	22.78571429	23.07142857	18.42857143	10.64285714	51.71428571	42.57142857	45.28571429	71.85714286	85.14285714	92
AT5G28830	7.071428571	9.142857143	9.571428571	9.285714286	8.071428571	7.214285714	8.642857143	7.571428571	7.714285714	6.214285714	6.714285714	6.5
AT5G28840	304.7142857	209.8571429	191.2857143	202.7142857	234.4285714	252.7857143	322.5	287.5	291.1428571	334.3571429	328.2142857	344.2857143
AT5G28850	40.28571429	41.92857143	42.57142857	37	39.78571429	38.21428571	43.71428571	46.14285714	47.35714286	47.64285714	49.57142857	50.14285714
AT5G28900	7.428571429	7.714285714	7.357142857	7.142857143	6.857142857	6.571428571	7.571428571	8	8.5	8.357142857	8.142857143	7.928571429
AT5G28919	15.28571429	14.71428571	16.21428571	15.57142857	17.21428571	15.71428571	22.71428571	26.14285714	28.21428571	30.35714286	31.07142857	33.78571429
