Name	entropyloG2
AT5G16990	5.818457622
AT5G16960	4.463354401
AT5G16880	5.881742546
AT5G17060	5.885358571
AT5G17020	5.904507102
AT5G17420	4.177504677
AT5G17400	4.964276335
AT5G17410	5.940105616
AT5G17450	5.070952688
AT5G17480	2.612509107
AT5G17490	5.484832116
AT5G17510	5.930988281
AT5G17520	5.846640914
AT5G17440	5.921593524
AT5G17540	5.770535079
AT5G17580	5.810856389
AT5G17600	5.743295126
AT5G17650	5.601526658
AT5G17560	5.886021669
AT5G17610	5.938548061
AT5G17620	5.877494864
AT5G17570	5.768100124
AT5G17630	5.860349965
AT5G17640	5.871485307
AT5G16780	5.922885136
AT5G16800	5.926449132
AT5G16810	5.851226912
AT5G16820	5.884870063
AT5G16760	5.880944172
AT5G16840	5.908341165
AT5G16830	5.851777133
AT5G16710	5.729206419
AT5G16750	5.817386048
AT5G16910	5.833444799
AT5G16940	5.922378694
AT5G16970	5.423265697
AT5G16980	5.558135131
AT5G17010	5.829254159
AT5G17050	5.731776785
AT5G17070	5.863487383
AT5G16730	5.801258802
AT5G16770	5.472492741
AT5G15980	5.850941226
AT5G16060	5.891915185
AT5G16070	5.808893683
AT5G15960	5.624330635
AT5G15930	5.929171507
AT5G16000	5.831864959
AT5G16040	5.890664209
AT5G16080	5.296445066
AT5G15910	5.892026361
AT5G16030	5.414284969
AT5G16010	5.733173027
AT5G16050	5.889037796
AT5G15950	5.491966143
AT5G16100	4.098312395
AT5G16140	5.711215195
AT5G16180	5.852299166
AT5G16190	5.585720972
AT5G16200	5.704215593
AT5G16210	5.948211273
AT5G16220	5.849871837
AT5G16230	5.061834437
AT5G16260	5.928301072
AT5G16270	5.926781803
AT5G16280	5.958143262
AT5G16240	5.430721577
AT5G16130	5.793631676
AT5G16250	5.42314553
AT5G16110	5.754962133
AT5G16120	5.909662738
AT5G16150	5.918459224
AT5G16715	5.728684153
AT5G15410	5.693346244
AT5G15490	5.696133895
AT5G15630	4.743574905
AT5G15680	5.906813978
AT5G15700	5.941862595
AT5G15710	5.953555723
AT5G15740	4.971348348
AT5G15760	5.899100703
AT5G15780	5.712116796
AT5G15790	5.88984115
AT5G15810	5.913332129
AT5G15830	5.266613393
AT5G15850	5.577896552
AT5G15860	5.876706715
AT5G15720	5.189511584
AT5G15750	5.847857016
AT5G15640	5.924441872
AT5G15730	5.859720478
AT5G15800	4.983580737
AT5G15870	5.872899854
AT5G15880	5.91927464
AT5G15890	5.455990805
AT5G15920	5.906547606
AT5G15520	5.781608722
AT5G15460	5.813094952
AT5G15600	4.128604917
AT5G15400	5.92921788
AT5G15020	5.913148661
AT5G15100	4.952025919
AT5G15110	2.851593464
AT5G15090	5.906396174
AT5G14970	5.700248244
AT5G14910	5.607720931
AT5G15050	5.855803272
AT5G14920	5.549941022
AT5G15070	5.543946729
AT5G15440	5.957119723
AT5G15450	5.790125334
AT5G15470	5.489919277
AT5G15510	5.500270079
AT5G15540	5.946003589
AT5G15550	5.793917304
AT5G15570	5.923274977
AT5G15580	5.505888827
AT5G15610	5.905655627
AT5G15530	5.165158199
AT5G14940	5.481905733
AT5G14950	5.953913462
AT5G14980	5.719746813
AT5G15000	5.492634099
AT1G31680	4.91358278
AT1G31670	5.163260261
AT1G31660	5.828756819
AT1G31650	5.72302015
AT1G31770	5.533887618
AT1G31760	5.744899926
AT1G31750	3.901295001
AT5G14720	5.84402239
AT5G14730	5.16363921
AT5G14750	5.283418113
AT5G14870	4.137922047
AT5G14880	5.787946686
AT5G14890	3.053881253
AT5G14790	5.878967872
AT5G14800	5.82688451
AT5G14780	5.404361376
AT5G14740	5.149866024
AT5G14760	5.603152196
AT5G14850	5.958382244
AT1G31710	4.845418601
AT1G31700	5.176001135
AT1G31690	4.559826368
AT5G35370	5.423085123
AT5G35380	4.819396745
AT5G35390	3.690167642
AT5G35400	5.923586061
AT5G35330	5.930107789
AT5G35320	5.302493986
AT5G35360	5.805450714
AT5G35410	5.193639554
AT5G36260	3.693855342
AT5G36270	5.888475472
AT5G36290	5.934602021
AT5G36220	5.397195279
AT5G36230	5.931229744
AT5G36250	5.796892445
AT1G48920	5.808248935
AT1G48910	5.080338699
AT1G48880	5.849502912
AT1G48860	5.880994121
AT1G48900	5.961289907
AT1G50730	5.80794399
AT1G50740	5.789324639
AT1G29720	5.219947554
AT1G31730	5.957326577
AT1G31720	5.775742244
AT5G34850	5.833421412
AT5G34900	5.926329999
AT5G34885	5.07686688
AT5G35100	5.852317455
AT5G35080	5.931116561
AT5G35090	3.594672645
AT5G35160	5.927141079
AT5G35170	5.657168676
AT5G35190	3.581284088
AT5G35200	5.750238649
AT5G35210	5.841297681
AT5G35180	5.877189574
AT5G29771	5.70441886
AT5G30145	5.899525871
AT5G33280	5.912678603
AT5G33290	5.428888412
AT5G33300	5.769810133
AT5G33380	5.91636942
AT5G33370	4.190101047
AT5G27990	5.892000326
AT5G28030	5.333910784
AT5G28020	5.516482807
AT5G28050	5.888826757
AT5G28080	5.656001311
AT5G28150	5.953436565
AT5G28220	5.939967214
AT5G29000	5.759396466
AT5G28010	5.410446772
AT5G28040	5.938356504
AT5G28060	5.782125194
AT5G27630	5.608721596
AT5G27650	5.932338514
AT5G27670	5.874734471
AT5G27560	5.716678224
AT5G27710	5.918150557
AT5G27740	5.827359415
AT5G27720	5.94988105
AT5G27840	5.928179426
AT5G27750	5.934173507
AT5G27760	5.87713223
AT5G27770	5.837888298
AT5G27820	5.84972116
AT5G27700	5.868189025
AT5G27730	5.913304311
AT5G27830	5.875645495
AT5G27870	2.732260214
AT5G27910	5.908824427
AT5G27920	5.644202797
AT5G27930	5.767143936
AT5G27940	5.90661837
AT5G27850	5.819097566
AT5G27950	5.837134839
AT5G27970	5.957108475
AT5G27980	3.251529467
AT5G27620	5.870899747
AT5G27150	5.865888924
AT5G27330	5.691131386
AT5G27390	5.820437132
AT5G27400	5.896872269
AT5G27460	5.894486252
AT5G27490	5.891358055
AT5G27510	5.914849385
AT5G27540	5.925644649
AT5G27550	5.895811667
AT5G27420	5.200187687
AT5G27450	5.809871301
AT5G27520	5.644712651
AT5G27470	5.896396278
AT5G27350	5.393776974
AT5G27320	5.854465467
AT5G27360	5.675466323
AT5G27430	5.87751453
AT5G27380	5.884334531
AT5G27410	5.869307442
AT5G27600	5.686973885
AT5G27610	5.352619587
AT5G27280	5.7174716
AT5G27290	5.513370781
AT5G27210	5.778132903
AT5G26770	5.798119658
AT5G26940	5.706234108
AT5G26780	5.890127489
AT5G26830	5.875735696
AT5G27000	4.463983078
AT5G27100	5.879285138
AT5G27140	5.777192897
AT5G27200	3.526932724
AT5G27220	5.741938761
AT5G27270	5.914080503
AT5G26910	5.913809759
AT5G26920	5.157175128
AT5G26960	5.914687113
AT5G26990	5.894674205
AT5G26260	3.354403049
AT5G26310	5.202828958
AT5G26330	5.391160594
AT5G26570	5.793064696
AT5G26360	5.878653556
AT5G26340	5.138607039
AT5G26595	5.853634444
AT5G26635	5.904391896
AT5G26665	5.646423548
AT5G26675	5.898936897
AT5G26605	5.94176526
AT5G26696	2.991420826
AT5G26731	5.682074727
AT5G26734	5.816089137
AT5G26655	5.677645184
AT5G26707	5.85661752
AT5G26760	5.961806321
AT5G26820	5.891639943
AT5G26850	5.478078215
AT5G26860	5.877003023
AT5G26880	5.91161019
AT5G26200	5.751386749
AT5G26280	3.720841958
AT5G26210	5.915493075
AT5G25930	5.451948557
AT5G25950	5.657500663
AT5G25840	5.337350014
AT5G25890	5.196380977
AT5G25760	5.953293486
AT5G25940	5.917096133
AT5G25900	5.655103794
AT5G25780	5.870827958
AT5G26010	5.526822245
AT5G26030	5.848895424
AT5G26100	5.851005184
AT5G26120	5.185784594
AT5G26150	4.201008095
AT5G26060	3.066549874
AT5G26110	5.921395696
AT5G25980	5.62096769
AT5G26040	5.901706856
AT5G26180	5.934992606
AT5G26220	5.40043827
AT5G26230	5.825945294
AT5G26240	5.888972829
AT5G26270	5.627470341
AT5G25470	5.235989699
AT5G25490	5.845292283
AT5G25520	5.885691211
AT5G25530	4.277460086
AT5G25540	5.886379362
AT5G25550	4.420115614
AT5G25560	5.883949598
AT5G25580	5.55470168
AT5G25590	5.671629815
AT5G25620	5.919684092
AT5G25630	5.782860733
AT5G25640	5.809875123
AT5G25570	5.82797526
AT5G25475	5.509880258
AT5G25510	5.876052718
AT5G25610	5.510796129
AT5G25770	5.335246485
AT5G25810	5.188401326
AT5G25830	5.380233386
AT5G25860	5.954036101
AT5G25880	4.156605422
AT5G25280	5.787220623
AT5G25340	3.985091217
AT5G25460	5.529749897
AT5G25090	5.332229235
AT5G25080	5.861618388
AT5G25110	4.98887851
AT5G25100	5.935474442
AT5G25060	5.949787094
AT5G25180	4.348262094
AT5G25240	5.608216198
AT5G25260	5.100865014
AT5G25270	5.912392016
AT5G25220	5.749984414
AT5G25170	5.849730103
AT5G25190	5.406934855
AT5G25160	4.888651489
AT5G25350	5.582991774
AT5G25360	5.945813848
AT5G25390	5.446802842
AT5G25400	4.959553959
AT5G25430	3.838667945
AT5G25440	5.29155601
AT5G25450	5.734652144
AT5G25040	5.755294626
AT5G25070	5.929241809
AT5G25120	5.692400955
AT5G25150	5.955636653
AT5G04820	5.833893041
AT5G04850	5.885259062
AT5G04830	5.789859042
AT5G04870	5.879854257
AT5G04890	5.895004041
AT5G24670	5.890367553
AT5G24690	5.860479236
AT5G24700	5.783701339
AT5G24710	5.961521849
AT5G24730	5.864895454
AT5G24800	5.746538093
AT5G24820	4.543590171
AT5G24840	5.875793813
AT5G24850	5.638059614
AT5G24860	4.222370865
AT5G24870	5.351210582
AT5G24880	3.887061375
AT5G24940	4.220257631
AT5G24950	4.225402492
AT5G24970	4.896004648
AT5G24890	5.876680937
AT5G24810	5.816997301
AT5G24930	5.816332851
AT5G24910	4.373917836
AT5G25020	5.751469269
AT5G67530	5.945965015
AT5G04860	5.434272916
AT5G67200	5.649430406
AT5G67310	5.699623121
AT5G67290	5.907609262
AT5G67280	5.709083377
AT5G67300	5.729845629
AT5G67340	5.346485136
AT5G67350	5.9300309
AT5G67360	5.729318935
AT5G67400	3.870754595
AT5G67450	5.561436958
AT5G67460	5.732295402
AT5G67470	5.875763824
AT5G67420	5.662180651
AT5G67370	5.520128426
AT5G67440	5.886925092
AT5G67380	5.912042021
AT5G67330	5.913398005
AT5G67320	5.915895973
AT5G67550	5.658799285
AT5G67520	5.052851341
AT5G67490	5.868265607
AT5G67500	5.93112582
AT5G67560	5.900000948
AT5G67600	5.615225744
AT5G67510	5.765681869
AT5G67590	5.941814802
AT5G67580	5.955815317
AT5G67480	5.484445735
AT5G67630	5.865834214
AT5G67020	5.420679702
AT5G66985	4.264429683
AT5G67030	5.66608534
AT5G67080	5.277431953
AT5G67100	5.618235214
AT5G67190	5.83262222
AT5G67210	4.657038271
AT5G67230	5.910691292
AT5G67240	5.827155105
AT5G67250	5.92934848
AT5G67260	5.607784494
AT5G67110	4.986187878
AT5G67130	5.801104149
AT5G67070	5.623294636
AT5G67160	5.567172656
AT5G67270	5.589861855
AT5G67150	5.787812828
AT5G67220	5.896404725
AT5G66880	5.893415124
AT5G66850	5.783159223
AT5G66930	5.821948511
AT5G66540	5.873786685
AT5G66650	5.459045334
AT5G66560	5.714861612
AT5G66440	5.858741457
AT5G66730	5.672999365
AT5G66740	4.01113441
AT5G66750	5.300935751
AT5G66770	5.880659247
AT5G66680	5.870911131
AT5G66690	3.95700664
AT5G66760	5.712191521
AT5G66780	2.496475163
AT5G66810	5.929670075
AT5G66820	5.912566392
AT5G66900	5.751555214
AT5G66940	5.615827706
AT5G66950	5.918616366
AT5G66920	5.520927609
AT5G66640	5.274124943
AT5G66490	5.40034862
AT5G66570	5.661502222
AT5G66590	4.911509071
AT5G66410	5.864182928
AT5G66510	5.894785186
AT5G66420	5.835892224
AT5G66000	5.924866562
AT5G66055	5.77324268
AT5G66140	5.948909551
AT5G66030	5.926819876
AT5G66290	5.955394681
AT5G66300	5.819803047
AT5G66310	5.613732671
AT5G66320	5.752929919
AT5G66330	5.631169292
AT5G66360	5.944932195
AT5G66390	3.555306318
AT5G66380	5.923184275
AT5G66280	4.966587331
AT5G66400	3.040258532
AT5G66430	4.25181387
AT5G66460	5.160549802
AT5G66470	5.600007994
AT5G66520	5.678609487
AT5G66530	5.737037997
AT5G66550	5.818458173
AT5G66240	5.946868851
AT5G66040	5.545382043
AT5G66160	5.928376136
AT5G65870	4.911023816
AT5G65830	5.846606262
AT5G65880	5.920766105
AT5G65950	5.952293484
AT5G65960	5.947194453
AT5G65910	5.892833795
AT5G65930	5.905406935
AT5G65970	4.954089631
AT5G65940	5.941681105
AT5G65890	5.312914472
AT5G65900	5.90030469
AT5G65990	5.828028986
AT5G66010	5.828473871
AT5G66020	4.458754965
AT5G66050	5.816382239
AT5G66060	5.912510151
AT5G66070	5.759626856
AT5G66080	5.655489535
AT5G66100	5.807423802
AT5G66150	5.563473032
AT5G66180	5.915839797
AT5G66190	5.625910028
AT5G66200	5.845034268
AT5G66230	5.426970569
AT5G66170	4.975631837
AT5G66210	5.625196976
AT5G66120	5.933208925
AT5G66090	5.786057289
AT5G66250	5.78854379
AT5G65560	5.933482044
AT5G65590	5.741653979
AT5G65630	5.925325586
AT5G65670	5.833593923
AT5G65660	5.543174339
AT5G65650	5.893098466
AT5G65640	5.527927722
AT5G65620	5.935115322
AT5G65700	5.754924759
AT5G65710	5.518123539
AT5G65750	5.631238988
AT5G65760	5.874969747
AT5G65770	5.935157537
AT5G65780	5.939735375
AT5G65810	5.782176365
AT5G65730	5.449617706
AT5G65685	5.932429434
AT5G65720	5.942578622
AT5G65790	5.119227915
AT5G65840	5.746795103
AT5G65860	5.795697425
AT5G65520	5.898154403
AT5G65530	4.255768503
AT5G65540	5.935339334
AT5G65550	3.80333569
AT5G65260	5.939662122
AT5G65250	5.950348761
AT5G65280	5.395698167
AT5G65110	5.705235006
AT5G65300	5.614195512
AT5G65205	5.521281505
AT5G65410	4.999120514
AT5G65440	5.860199054
AT5G65450	5.924880344
AT5G65460	5.932243439
AT5G65470	5.844328385
AT5G65490	5.877871878
AT5G65430	5.897447495
AT5G65390	5.440487885
AT5G65310	5.73281979
AT5G65360	5.626326971
AT5G65380	5.645486098
AT5G65480	5.885217058
AT5G65240	5.697573184
AT5G65290	5.930840625
AT5G65210	4.792603184
AT5G65120	5.841763691
AT5G65220	5.703182542
AT5G65270	5.925755191
AT5G65180	5.889854543
AT5G64990	5.618498735
AT5G64950	5.933802616
AT5G65000	5.924541197
AT5G64870	5.371634978
AT5G64830	5.941132267
AT5G65020	5.517206068
AT5G64880	5.801671345
AT5G65040	5.343793358
AT5G64900	5.425528468
AT5G64850	5.695383231
AT5G64905	5.399257783
AT5G64860	5.741320113
AT5G65050	5.966736937
AT5G65010	5.400649265
AT5G64920	5.808037332
AT5G64960	5.935029485
AT5G64813	5.964962069
AT5G64840	5.676762026
AT5G65090	4.999716343
AT5G65100	5.121946164
AT5G65140	5.180044693
AT5G65160	5.154696089
AT5G64940	5.726901872
AT5G64970	5.946937138
AT5G64980	5.728525884
AT5G64580	5.70832359
AT5G64600	5.927884765
AT5G64610	5.90125741
AT5G64640	5.598563829
AT5G64660	5.753592804
AT5G64680	5.837470002
AT5G64690	4.282783705
AT5G64700	5.92583888
AT5G64620	5.774649958
AT5G64650	5.86878928
AT5G64560	5.872547389
AT5G64670	5.858882991
AT5G64630	5.912707364
AT5G64740	5.907832297
AT5G64770	5.1945924
AT5G64790	3.925901587
AT5G64780	5.390497345
AT5G64730	5.941637356
AT5G64760	5.894281798
AT5G64816	5.86113584
AT5G64930	5.917101424
AT5G64500	5.950538559
AT5G64460	5.830759857
AT5G64440	5.939109596
AT5G64530	5.094191828
AT5G64550	5.681746406
AT5G64570	5.605500178
AT5G64140	5.817126837
AT5G64080	5.116167127
AT5G64220	5.936588065
AT5G64270	5.935330235
AT5G64300	5.866743986
AT5G64340	5.838041847
AT5G64360	5.939358542
AT5G64370	5.727145252
AT5G64390	5.94563867
AT5G64420	5.856763222
AT5G64380	5.759425206
AT5G64310	5.782834964
AT5G64260	5.644698243
AT5G64350	5.94197961
AT5G64240	5.548409755
AT5G64250	5.756697477
AT5G64410	5.814722311
AT5G64400	5.945921175
AT5G64280	5.883436844
AT5G64230	5.444920527
AT5G64330	5.570251453
AT5G64290	5.802297689
AT5G64510	3.789997374
AT5G64520	5.94407606
AT5G64180	5.88123888
AT5G64160	5.931400942
AT5G64100	3.423444401
AT5G63840	5.922661286
AT5G63910	5.927876526
AT5G63920	5.707369931
AT5G63880	5.865906053
AT5G63890	5.864351846
AT5G63850	5.295783986
AT5G63870	5.948689487
AT5G63860	5.908165965
AT5G63930	5.70885167
AT5G63940	5.846492681
AT5G63950	5.797635906
AT5G63960	5.783840789
AT5G63970	5.3380197
AT5G63980	5.844396792
AT5G64000	5.243072691
AT5G64010	5.945174198
AT5G64030	5.862905764
AT5G64060	5.895254931
AT5G63990	5.679989351
AT5G64050	5.828281064
AT5G64040	5.569919974
AT5G64070	5.937476011
AT5G64090	5.923466498
AT5G64170	5.784254224
AT5G64190	3.913646915
AT5G64200	5.899055716
AT5G64110	5.522582908
AT5G64120	4.357679002
AT5G64130	5.897565512
AT5G64150	5.881379567
AT5G63510	5.924248815
AT5G63530	5.6382944
AT5G63440	5.90922136
AT5G63600	3.388166756
AT5G63610	5.923728352
AT5G63630	5.935297097
AT5G63640	5.873073145
AT5G63660	4.057031842
AT5G63680	5.853680814
AT5G63700	5.793329108
AT5G63730	5.863807188
AT5G63760	5.637766297
AT5G63770	5.802319634
AT5G63780	5.76190878
AT5G63810	5.715161437
AT5G63820	5.939045545
AT5G63830	5.936062846
AT5G63790	5.546717495
AT5G63650	5.503077759
AT5G63620	5.894272577
AT5G63590	4.902951745
AT5G63670	5.914475109
AT5G63800	5.394867992
AT5G63710	5.694875398
AT5G63580	5.266572344
AT5G63560	4.043462778
AT5G63450	4.985235827
AT5G63480	5.930642785
AT5G63140	5.462794256
AT5G63200	5.962378851
AT5G63210	5.946693778
AT5G63220	5.923421682
AT5G63260	5.874723105
AT5G63330	5.880161454
AT5G63320	5.903451333
AT5G63110	5.94239716
AT5G63280	5.933279461
AT5G63150	5.917328031
AT5G63190	5.616277193
AT5G63135	5.927127743
AT5G63310	5.584984879
AT5G63180	5.405990387
AT5G63120	5.925805691
AT5G63380	5.90674125
AT5G63400	5.89399298
AT5G63410	5.807546495
AT5G63370	5.928655061
AT5G63420	5.642620171
AT5G63430	5.596011125
AT5G63460	5.909220108
AT5G63490	5.770056816
AT5G63520	5.917128181
AT5G63540	5.795110833
AT5G63570	5.745862108
AT5G63130	5.595439824
AT5G62860	5.786521278
AT5G62910	5.93752904
AT5G62930	5.912372981
AT5G62940	5.88835834
AT5G62950	5.936541726
AT5G62960	5.703740208
AT5G62840	5.720324778
AT5G62790	5.820221066
AT5G62750	2.662253471
AT5G62740	5.726794311
AT5G62890	5.869661009
AT5G62880	5.906942803
AT5G62920	5.673706437
AT5G62900	5.88713927
AT5G62760	5.932435682
AT5G62980	5.843909396
AT5G63000	5.960240102
AT5G63020	5.753377432
AT5G63050	5.842074246
AT5G63060	5.77662929
AT5G63040	5.826396296
AT5G63030	5.208298062
AT5G63080	5.921380117
AT5G63100	5.857474251
AT5G62800	3.866278782
AT5G62810	5.917292645
AT5G62850	3.628347207
AT5G62550	5.54397583
AT5G62570	5.783412287
AT5G62580	5.713250332
AT5G62590	5.961772646
AT5G62620	5.510733115
AT5G62610	5.921309629
AT5G62520	5.360088798
AT5G62500	5.5249964
AT5G62540	5.916674786
AT5G62575	5.934537591
AT5G62480	4.956761221
AT5G62530	5.912144295
AT5G62490	2.540903991
AT5G62460	5.800201758
AT5G62670	5.81141209
AT5G62680	5.476429475
AT5G62710	5.532379877
AT5G62690	5.733036016
AT5G62720	5.558098428
AT5G62630	5.503204519
AT5G62640	5.918799747
AT5G62650	5.884538727
AT5G62730	4.540458283
AT5G62770	5.916002701
AT5G62290	5.779398781
AT5G62350	5.804212263
AT5G62320	5.354135414
AT5G62430	5.750997203
AT5G62440	5.780858729
AT5G62450	5.836969117
AT5G62470	5.69143968
AT5G62170	5.842203438
AT5G62200	5.906904199
AT5G62050	5.944501231
AT5G62210	5.141457229
AT5G62070	5.921837762
AT5G62190	5.851952068
AT5G62090	5.874443695
AT5G62130	5.853605811
AT5G62010	5.854770957
AT5G62165	5.164019264
AT5G62220	5.850510058
AT5G62230	5.596694555
AT5G62260	5.748974334
AT5G62280	5.210218255
AT5G62310	4.645822239
AT5G62330	5.454582095
AT5G62340	3.649383521
AT5G62360	5.222678974
AT5G62390	5.782261757
AT5G62400	5.864229066
AT5G62410	5.76594114
AT5G62140	5.646521818
AT5G62150	4.52938901
AT5G61820	5.281538608
AT5G61830	5.913645199
AT5G61850	4.86504659
AT5G61880	5.731753823
AT5G61900	5.783433695
AT5G61790	5.896648624
AT5G61760	5.916560855
AT5G61840	5.923478795
AT5G61770	5.814901223
AT5G61810	5.895006255
AT5G61910	5.919790437
AT5G61980	4.663144933
AT5G61970	5.941591278
AT5G61960	5.547311442
AT5G61930	5.951411261
AT5G62000	5.750394985
AT5G62020	5.76130163
AT5G61720	3.085220866
AT5G61510	5.816536117
AT5G61640	5.482143128
AT5G61780	5.868363495
AT5G61430	5.012290859
AT5G61310	5.809387712
AT5G61450	5.905107001
AT5G61340	5.272747282
AT5G61410	5.788884153
AT5G61440	5.744907045
AT5G61380	5.906314212
AT5G61480	5.655020942
AT5G61460	5.914008429
AT5G61520	5.606491521
AT5G61560	5.765346334
AT5G61570	5.888780167
AT5G61580	5.93216349
AT5G61620	5.209283802
AT5G61650	5.554762136
AT5G61730	5.234487204
AT5G61700	4.698868491
AT5G61710	3.269487517
AT5G61590	5.638288093
AT5G61660	5.407799266
AT5G61500	5.928771843
AT5G61600	5.345167752
AT5G61670	5.840532108
AT5G61530	5.825922665
AT5G61605	3.359170686
AT5G61360	4.418508314
AT5G61420	5.507543197
AT5G61370	5.933757464
AT5G60980	5.911122744
AT5G60920	5.831017063
AT5G60910	5.072199843
AT5G61010	5.487085569
AT5G61020	5.821907313
AT5G61060	5.898539218
AT5G61110	5.667806597
AT5G61120	5.42203009
AT5G61130	5.661167653
AT5G61140	5.943467477
AT5G61150	5.944021832
AT5G61170	5.776859326
AT5G61240	5.918481272
AT5G61250	5.714423437
AT5G61210	5.804379339
AT5G61220	5.934548697
AT5G61160	5.132652934
AT5G61230	5.938725294
AT5G61030	5.667338124
AT5G61290	5.647587438
AT5G61330	5.88958778
AT5G61350	5.224701512
AT5G60760	3.451374082
AT5G60750	5.936584908
AT5G60670	5.765843174
AT5G60680	5.826371984
AT5G60660	4.881070407
AT5G60620	5.95703458
AT5G60640	5.876920237
AT5G60690	5.699729997
AT5G60720	5.181730124
AT5G60790	5.936065163
AT5G60800	5.753800975
AT5G60820	5.901258902
AT5G60840	5.915041351
AT5G60860	5.625072837
AT5G60870	5.930561386
AT5G60880	5.789091864
AT5G60890	4.941288202
AT5G60850	5.79914957
AT5G60900	5.194775762
AT5G60930	5.442788695
AT5G60950	5.162434082
AT5G60970	5.815003482
AT5G61000	5.611417317
AT5G60960	5.752015556
AT5G60990	5.8636989
AT5G60940	5.922043605
AT5G60630	3.225913296
AT5G60710	5.912704311
AT5G60730	5.895674933
AT5G60740	4.081692797
AT5G60250	5.220558363
AT5G60260	5.43854712
AT5G60270	5.64353248
AT5G60160	5.946111131
AT5G60200	5.710290584
AT5G60300	5.845315135
AT5G60360	5.696366703
AT5G60410	5.88762338
AT5G60420	5.947711287
AT5G60460	4.970562798
AT5G60520	5.535372838
AT5G60550	5.848012608
AT5G60570	5.914669438
AT5G60600	5.731027925
AT5G60490	4.201214841
AT5G60500	4.891609107
AT5G60540	5.89222253
AT5G60590	5.940062601
AT5G60450	5.727773649
AT5G60390	5.942655449
AT5G60530	5.002636231
AT5G60010	4.206949948
AT5G60020	5.190386203
AT5G59960	5.835087713
AT5G59870	5.619511649
AT5G59910	5.833378134
AT5G59950	5.92813476
AT5G59850	5.801740807
AT5G59820	5.419758785
AT5G59890	5.838264157
AT5G59845	3.910598713
AT5G60070	5.602637018
AT5G60090	5.495492562
AT5G60120	5.860123016
AT5G60140	4.316709316
AT5G60150	5.753447099
AT5G60100	5.855358583
AT5G60170	5.903590174
AT5G60210	5.547118106
AT5G60220	3.546815306
AT5G60230	5.928156391
AT5G59940	5.860664995
AT5G59420	5.888400435
AT5G59520	3.739127484
AT5G59540	5.253381021
AT5G59670	4.887647813
AT5G59680	5.375300836
AT5G59700	5.819109796
AT5G59740	5.809124982
AT5G59770	5.897645186
AT5G59800	5.740829806
AT5G59720	5.758576698
AT5G59690	5.668957382
AT5G59730	5.783868186
AT5G59750	5.709632329
AT5G59710	5.959976471
AT5G59780	4.878266174
AT5G59810	5.076684104
AT5G59830	5.921071902
AT5G59840	5.837137007
AT5G59500	5.836950313
AT5G59560	5.939848443
AT5G59515	5.155518161
AT5G59460	5.91569916
AT5G59480	5.734942906
AT5G59450	5.806094423
AT5G59550	5.732342111
AT5G59250	5.739588981
AT5G59300	5.955439663
AT5G59330	4.62368381
AT5G59340	5.566506664
AT5G59360	5.909544363
AT5G59350	5.854597643
AT5G59320	4.553252843
AT5G59310	4.273340649
AT5G59305	4.336145811
